,Unnamed: 0,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP,__index_level_0__
0,8692,32.0,5.0,19.0,1.0,9830.0,17.0,0.0,60.0,1.0,1.0,False,6326
1,8693,31.0,1.0,20.0,1.0,3603.0,28.0,0.0,20.0,2.0,2.0,False,11312
2,8694,68.0,1.0,18.0,1.0,8740.0,28.0,1.0,40.0,2.0,2.0,False,8230
3,8695,37.0,1.0,20.0,1.0,4000.0,28.0,1.0,42.0,1.0,1.0,False,9693
4,8696,58.0,1.0,19.0,1.0,440.0,19.0,0.0,40.0,1.0,1.0,True,3160
5,8697,59.0,4.0,16.0,2.0,4220.0,28.0,0.0,40.0,1.0,2.0,False,4895
6,8698,17.0,3.0,13.0,2.0,2722.0,47.0,2.0,6.0,1.0,2.0,False,12770
7,8699,59.0,1.0,12.0,2.0,4720.0,18.0,0.0,37.0,2.0,1.0,False,7779
8,8700,63.0,1.0,20.0,1.0,3300.0,28.0,0.0,40.0,1.0,1.0,False,12312
9,8701,27.0,1.0,16.0,2.0,4720.0,28.0,0.0,30.0,2.0,2.0,False,2176
10,8702,55.0,1.0,16.0,2.0,4700.0,28.0,0.0,40.0,2.0,2.0,False,10916
11,8703,61.0,3.0,20.0,2.0,7330.0,28.0,0.0,40.0,1.0,2.0,False,11657
12,8704,20.0,1.0,17.0,2.0,4255.0,12.0,2.0,40.0,1.0,1.0,False,6060
13,8705,67.0,1.0,21.0,2.0,8350.0,28.0,0.0,20.0,2.0,1.0,False,9109
14,8706,35.0,1.0,16.0,1.0,9050.0,110.0,15.0,56.0,1.0,1.0,False,3244
15,8707,35.0,6.0,16.0,1.0,4510.0,28.0,1.0,40.0,2.0,1.0,False,5769
16,8708,42.0,1.0,18.0,2.0,3930.0,28.0,13.0,40.0,1.0,1.0,False,9527
17,8709,42.0,1.0,16.0,1.0,530.0,47.0,0.0,50.0,1.0,1.0,True,7090
18,8710,74.0,2.0,21.0,1.0,2310.0,28.0,1.0,23.0,2.0,1.0,False,11405
19,8711,32.0,6.0,9.0,2.0,6230.0,303.0,10.0,40.0,1.0,1.0,True,2607
20,8712,48.0,1.0,16.0,2.0,7800.0,28.0,10.0,40.0,2.0,2.0,False,12526
21,8713,58.0,1.0,19.0,1.0,8140.0,28.0,0.0,84.0,1.0,1.0,True,3381
22,8714,18.0,1.0,16.0,2.0,4055.0,28.0,2.0,15.0,2.0,1.0,False,8730
23,8715,41.0,3.0,22.0,1.0,230.0,40.0,1.0,55.0,2.0,1.0,True,8238
24,8716,49.0,1.0,21.0,1.0,2310.0,12.0,1.0,50.0,2.0,1.0,False,691
25,8717,47.0,1.0,19.0,1.0,6355.0,28.0,1.0,36.0,1.0,2.0,False,1351
26,8718,30.0,3.0,20.0,1.0,3740.0,28.0,0.0,99.0,1.0,1.0,True,1500
27,8719,31.0,1.0,20.0,1.0,3648.0,28.0,0.0,40.0,2.0,1.0,False,2138
28,8720,80.0,1.0,16.0,2.0,5940.0,28.0,0.0,30.0,2.0,1.0,True,3068
29,8721,66.0,1.0,16.0,1.0,7750.0,28.0,1.0,40.0,1.0,1.0,False,4035
30,8722,30.0,1.0,21.0,1.0,1530.0,47.0,1.0,40.0,2.0,1.0,True,12516
31,8723,40.0,1.0,18.0,2.0,4700.0,28.0,12.0,40.0,1.0,1.0,False,3932
32,8724,69.0,6.0,22.0,1.0,205.0,28.0,0.0,40.0,1.0,1.0,True,3459
33,8725,56.0,4.0,18.0,1.0,110.0,28.0,0.0,40.0,1.0,1.0,True,12298
34,8726,25.0,1.0,16.0,2.0,520.0,28.0,2.0,24.0,2.0,1.0,False,5591
35,8727,60.0,1.0,16.0,2.0,4850.0,28.0,0.0,50.0,1.0,1.0,False,5510
36,8728,30.0,1.0,20.0,1.0,3603.0,28.0,0.0,40.0,2.0,2.0,False,3473
37,8729,71.0,4.0,21.0,1.0,2545.0,28.0,0.0,40.0,2.0,2.0,False,3516
38,8730,61.0,6.0,13.0,2.0,4230.0,28.0,0.0,25.0,2.0,2.0,False,2259
39,8731,42.0,5.0,20.0,1.0,3740.0,22.0,0.0,40.0,1.0,2.0,False,9564
40,8732,44.0,1.0,18.0,1.0,540.0,1.0,1.0,45.0,1.0,1.0,True,2655
41,8733,18.0,1.0,18.0,2.0,4020.0,28.0,17.0,20.0,2.0,2.0,False,271
42,8734,42.0,6.0,1.0,1.0,6410.0,28.0,0.0,45.0,1.0,1.0,False,3847
